KEGG	GS115_MIT
ppa:PAS_chr2-1_0033	lcl|CP014716.1_cds_AOA67844.1_1575
ppa:PAS_chr2-1_0034	lcl|CP014716.1_cds_AOA67679.1_1576
ppa:PAS_chr2-1_0036	lcl|CP014716.1_cds_AOA67877.1_1577
ppa:PAS_chr2-1_0037	lcl|CP014716.1_cds_AOA68100.1_1578
ppa:PAS_chr2-1_0038	lcl|CP014716.1_cds_AOA67491.1_1579
ppa:PAS_chr2-1_0039	lcl|CP014716.1_cds_AOA67276.1_1580
ppa:PAS_chr2-1_0040	lcl|CP014716.1_cds_AOA67135.1_1581
ppa:PAS_chr2-1_0041	lcl|CP014716.1_cds_AOA67532.1_1582
ppa:PAS_chr2-1_0042	lcl|CP014716.1_cds_AOA67184.1_1583
ppa:PAS_chr2-1_0043	lcl|CP014716.1_cds_AOA67592.1_1584
ppa:PAS_chr2-1_0044	lcl|CP014716.1_cds_AOA67586.1_1585
ppa:PAS_chr2-1_0045	lcl|CP014716.1_cds_AOA67796.1_1586
ppa:PAS_chr2-1_0047	lcl|CP014716.1_cds_AOA67000.1_1587
ppa:PAS_chr2-1_0048	lcl|CP014716.1_cds_AOA68140.1_1588
ppa:PAS_chr2-1_0049	lcl|CP014716.1_cds_AOA67473.1_1589
ppa:PAS_chr2-1_0807	lcl|CP014716.1_cds_AOA67555.1_1590
ppa:PAS_chr2-1_0050	lcl|CP014716.1_cds_AOA68046.1_1591
ppa:PAS_chr2-1_0051	lcl|CP014716.1_cds_AOA68150.1_1592
ppa:PAS_chr2-1_0052	lcl|CP014716.1_cds_AOA67342.1_1593
ppa:PAS_chr2-1_0054	lcl|CP014716.1_cds_AOA67818.1_1594
ppa:PAS_chr2-1_0055	lcl|CP014716.1_cds_AOA66981.1_1595
ppa:PAS_chr2-1_0056	lcl|CP014716.1_cds_AOA67794.1_1596
ppa:PAS_chr2-1_0057	lcl|CP014716.1_cds_AOA67431.1_1597
ppa:PAS_chr2-1_0058	lcl|CP014716.1_cds_AOA67025.1_1598
ppa:PAS_chr2-1_0060	lcl|CP014716.1_cds_AOA67148.1_1599
ppa:PAS_chr2-1_0061	lcl|CP014716.1_cds_AOA67164.1_1600
ppa:PAS_chr2-1_0062	lcl|CP014716.1_cds_AOA67089.1_1601
ppa:PAS_chr2-1_0063	lcl|CP014716.1_cds_AOA67783.1_1602
ppa:PAS_chr2-1_0064	lcl|CP014716.1_cds_AOA67445.1_1603
ppa:PAS_chr2-1_0065	lcl|CP014716.1_cds_AOA67795.1_1604
ppa:PAS_chr2-1_0066	lcl|CP014716.1_cds_AOA67189.1_1605
ppa:PAS_chr2-1_0067	lcl|CP014716.1_cds_AOA67282.1_1606
ppa:PAS_chr2-1_0068	lcl|CP014716.1_cds_AOA67736.1_1607
ppa:PAS_chr2-1_0069	lcl|CP014716.1_cds_AOA67142.1_1608
ppa:PAS_chr2-1_0070	lcl|CP014716.1_cds_AOA67902.1_1609
ppa:PAS_chr2-1_0071	lcl|CP014716.1_cds_AOA68194.1_1610
ppa:PAS_chr2-1_0072	lcl|CP014716.1_cds_AOA67165.1_1611
ppa:PAS_chr2-1_0073	lcl|CP014716.1_cds_AOA68078.1_1612
ppa:PAS_chr2-1_0074	lcl|CP014716.1_cds_AOA67469.1_1613
ppa:PAS_chr2-1_0075	lcl|CP014716.1_cds_AOA67303.1_1614
ppa:PAS_chr2-1_0076	lcl|CP014716.1_cds_AOA67237.1_1615
ppa:PAS_chr2-1_0077	lcl|CP014716.1_cds_AOA67520.1_1616
ppa:PAS_chr2-1_0078	lcl|CP014716.1_cds_AOA67933.1_1617
ppa:PAS_chr2-1_0079	lcl|CP014716.1_cds_AOA67323.1_1618
ppa:PAS_chr2-1_0080	lcl|CP014716.1_cds_AOA68155.1_1619
ppa:PAS_chr2-1_0081	lcl|CP014716.1_cds_AOA67292.1_1620
ppa:PAS_chr2-1_0082	lcl|CP014716.1_cds_AOA68156.1_1621
ppa:PAS_chr2-1_0083	lcl|CP014716.1_cds_AOA67197.1_1622
ppa:PAS_chr2-1_0084	lcl|CP014716.1_cds_AOA67436.1_1623
ppa:PAS_chr2-1_0085	lcl|CP014716.1_cds_AOA67084.1_1624
ppa:PAS_chr2-1_0086	lcl|CP014716.1_cds_AOA68107.1_1625
ppa:PAS_chr2-1_0088	lcl|CP014716.1_cds_AOA68118.1_1626
ppa:PAS_chr2-1_0089	lcl|CP014716.1_cds_AOA67423.1_1627
ppa:PAS_chr2-1_0090	lcl|CP014716.1_cds_AOA68177.1_1628
ppa:PAS_chr2-1_0091	lcl|CP014716.1_cds_AOA68115.1_1630
ppa:PAS_chr2-1_0092	lcl|CP014716.1_cds_AOA67849.1_1631
ppa:PAS_chr2-1_0093	lcl|CP014716.1_cds_AOA67507.1_1632
ppa:PAS_chr2-1_0094	lcl|CP014716.1_cds_AOA68119.1_1633
ppa:PAS_chr2-1_0808	lcl|CP014716.1_cds_AOA66985.1_1634
ppa:PAS_chr2-1_0095	lcl|CP014716.1_cds_AOA67655.1_1635
ppa:PAS_chr2-1_0096	lcl|CP014716.1_cds_AOA67786.1_1636
ppa:PAS_chr2-1_0097	lcl|CP014716.1_cds_AOA67869.1_1637
ppa:PAS_chr2-1_0098	lcl|CP014716.1_cds_AOA67630.1_1638
ppa:PAS_chr2-1_0100	lcl|CP014716.1_cds_AOA68135.1_1639
ppa:PAS_chr2-1_0101	lcl|CP014716.1_cds_AOA67501.1_1640
ppa:PAS_chr2-1_0102	lcl|CP014716.1_cds_AOA67846.1_1641
ppa:PAS_chr2-1_0103	lcl|CP014716.1_cds_AOA67085.1_1643
ppa:PAS_chr2-1_0809	lcl|CP014716.1_cds_AOA67176.1_1644
ppa:PAS_chr2-1_0105	lcl|CP014716.1_cds_AOA67438.1_1645
ppa:PAS_chr2-1_0106	lcl|CP014716.1_cds_AOA67912.1_1646
ppa:PAS_chr2-1_0107	lcl|CP014716.1_cds_AOA67511.1_1647
ppa:PAS_chr2-1_0108	lcl|CP014716.1_cds_AOA67608.1_1648
ppa:PAS_chr2-1_0109	lcl|CP014716.1_cds_AOA68052.1_1649
ppa:PAS_chr2-1_0810	lcl|CP014716.1_cds_AOA68128.1_1650
ppa:PAS_chr2-1_0110	lcl|CP014716.1_cds_AOA68196.1_1651
ppa:PAS_chr2-1_0111	lcl|CP014716.1_cds_AOA68191.1_1652
ppa:PAS_chr2-1_0112	lcl|CP014716.1_cds_AOA67219.1_1653
ppa:PAS_chr2-1_0113	lcl|CP014716.1_cds_AOA66956.1_1654
ppa:PAS_chr2-1_0114	lcl|CP014716.1_cds_AOA67544.1_1655
ppa:PAS_chr2-1_0115	lcl|CP014716.1_cds_AOA67728.1_1656
ppa:PAS_chr2-1_0116	lcl|CP014716.1_cds_AOA68181.1_1657
ppa:PAS_chr2-1_0117	lcl|CP014716.1_cds_AOA68005.1_1658
ppa:PAS_chr2-1_0118	lcl|CP014716.1_cds_AOA68010.1_1659
ppa:PAS_chr2-1_0119	lcl|CP014716.1_cds_AOA68101.1_1660
ppa:PAS_chr2-1_0119	lcl|CP014716.1_cds_AOA68101.1_1660
ppa:PAS_chr2-1_0120	lcl|CP014716.1_cds_AOA67320.1_1661
ppa:PAS_chr2-1_0121	lcl|CP014716.1_cds_AOA67003.1_1662
ppa:PAS_chr2-1_0122	lcl|CP014716.1_cds_AOA67565.1_1663
ppa:PAS_chr2-1_0123	lcl|CP014716.1_cds_AOA67310.1_1664
ppa:PAS_chr2-1_0811	lcl|CP014716.1_cds_AOA67304.1_1665
ppa:PAS_chr2-1_0812	lcl|CP014716.1_cds_AOA67359.1_1666
ppa:PAS_chr2-1_0124	lcl|CP014716.1_cds_AOA68143.1_1667
ppa:PAS_chr2-1_0125	lcl|CP014716.1_cds_AOA67784.1_1668
ppa:PAS_chr2-1_0126	lcl|CP014716.1_cds_AOA67398.1_1669
ppa:PAS_chr2-1_0127	lcl|CP014716.1_cds_AOA66930.1_1670
ppa:PAS_chr2-1_0129	lcl|CP014716.1_cds_AOA67677.1_1671
ppa:PAS_chr2-1_0130	lcl|CP014716.1_cds_AOA67243.1_1672
ppa:PAS_chr2-1_0131	lcl|CP014716.1_cds_AOA67553.1_1673
ppa:PAS_chr2-1_0132	lcl|CP014716.1_cds_AOA67923.1_1674
ppa:PAS_chr2-1_0134	lcl|CP014716.1_cds_AOA67554.1_1675
ppa:PAS_chr2-1_0813	lcl|CP014716.1_cds_AOA67808.1_1676
ppa:PAS_chr2-1_0135	lcl|CP014716.1_cds_AOA67480.1_1677
ppa:PAS_chr2-1_0136	lcl|CP014716.1_cds_AOA67402.1_1678
ppa:PAS_chr2-1_0137	lcl|CP014716.1_cds_AOA67455.1_1679
ppa:PAS_chr2-1_0137	lcl|CP014716.1_cds_AOA67455.1_1679
ppa:PAS_chr2-1_0139	lcl|CP014716.1_cds_AOA67716.1_1680
ppa:PAS_chr2-1_0140	lcl|CP014716.1_cds_AOA68105.1_1681
ppa:PAS_chr2-1_0140	lcl|CP014717.1_cds_AOA69234.1_3062
ppa:PAS_chr2-1_0140	lcl|CP014717.1_cds_AOA69234.1_3062
ppa:PAS_chr2-1_0141	lcl|CP014716.1_cds_AOA67470.1_1682
ppa:PAS_chr2-1_0142	lcl|CP014716.1_cds_AOA67256.1_1683
ppa:PAS_chr2-1_0143	lcl|CP014716.1_cds_AOA67004.1_1684
ppa:PAS_chr2-1_0144	lcl|CP014716.1_cds_AOA67141.1_1685
ppa:PAS_chr2-1_0145	lcl|CP014716.1_cds_AOA67319.1_1686
ppa:PAS_chr2-1_0146	lcl|CP014716.1_cds_AOA68003.1_1687
ppa:PAS_chr2-1_0149	lcl|CP014716.1_cds_AOA67081.1_1688
ppa:PAS_chr2-1_0150	lcl|CP014716.1_cds_AOA67675.1_1689
ppa:PAS_chr2-1_0151	lcl|CP014716.1_cds_AOA67874.1_1690
ppa:PAS_chr2-1_0152	lcl|CP014716.1_cds_AOA67815.1_1691
ppa:PAS_chr2-1_0153	lcl|CP014716.1_cds_AOA67563.1_1692
ppa:PAS_chr2-1_0154	lcl|CP014716.1_cds_AOA67364.1_1693
ppa:PAS_chr2-1_0156	lcl|CP014716.1_cds_AOA68037.1_1694
ppa:PAS_chr2-1_0157	lcl|CP014716.1_cds_AOA67845.1_1695
ppa:PAS_chr2-1_0158	lcl|CP014716.1_cds_AOA68195.1_1696
ppa:PAS_chr2-1_0159	lcl|CP014716.1_cds_AOA67556.1_1697
ppa:PAS_chr2-1_0159	lcl|CP014716.1_cds_AOA67556.1_1697
ppa:PAS_chr2-1_0160	lcl|CP014716.1_cds_AOA68055.1_1698
ppa:PAS_chr2-1_0161	lcl|CP014716.1_cds_AOA67233.1_1699
ppa:PAS_chr2-1_0162	lcl|CP014716.1_cds_AOA67659.1_1700
ppa:PAS_chr2-1_0163	lcl|CP014716.1_cds_AOA67678.1_1701
ppa:PAS_chr2-1_0164	lcl|CP014716.1_cds_AOA67006.1_1702
ppa:PAS_chr2-1_0166	lcl|CP014716.1_cds_AOA67562.1_1703
ppa:PAS_chr2-1_0167	lcl|CP014716.1_cds_AOA68168.1_1704
ppa:PAS_chr2-1_0814	lcl|CP014716.1_cds_AOA67732.1_1705
ppa:PAS_chr2-1_0168	lcl|CP014716.1_cds_AOA67591.1_1706
ppa:PAS_chr2-1_0169	lcl|CP014716.1_cds_AOA67161.1_1707
ppa:PAS_chr2-1_0170	lcl|CP014716.1_cds_AOA67624.1_1708
ppa:PAS_chr2-1_0171	lcl|CP014716.1_cds_AOA68160.1_1709
ppa:PAS_chr2-1_0172	lcl|CP014716.1_cds_AOA67512.1_1710
ppa:PAS_chr2-1_0172	lcl|CP014716.1_cds_AOA67512.1_1710
ppa:PAS_chr2-1_0172	lcl|CP014716.1_cds_AOA67512.1_1710
ppa:PAS_chr2-1_0172	lcl|CP014716.1_cds_AOA67512.1_1710
ppa:PAS_chr2-1_0172	lcl|CP014716.1_cds_AOA67612.1_2077
ppa:PAS_chr2-1_0172	lcl|CP014717.1_cds_AOA68533.1_2849
ppa:PAS_chr2-1_0172	lcl|CP014717.1_cds_AOA68533.1_2849
ppa:PAS_chr2-1_0173	lcl|CP014716.1_cds_AOA67919.1_1711
ppa:PAS_chr2-1_0174	lcl|CP014716.1_cds_AOA67600.1_1712
ppa:PAS_chr2-1_0175	lcl|CP014716.1_cds_AOA67285.1_1713
ppa:PAS_chr2-1_0176	lcl|CP014716.1_cds_AOA67283.1_1714
ppa:PAS_chr2-1_0815	lcl|CP014716.1_cds_AOA67482.1_1715
ppa:PAS_chr2-1_0177	lcl|CP014716.1_cds_AOA68045.1_1716
ppa:PAS_chr2-1_0178	lcl|CP014716.1_cds_AOA66959.1_1717
ppa:PAS_chr2-1_0816	lcl|CP014716.1_cds_AOA67533.1_1719
ppa:PAS_chr2-1_0179	lcl|CP014716.1_cds_AOA67415.1_1720
ppa:PAS_chr2-1_0180	lcl|CP014716.1_cds_AOA67764.1_1721
ppa:PAS_chr2-1_0180	lcl|CP014716.1_cds_AOA67764.1_1721
ppa:PAS_chr2-1_0180	lcl|CP014716.1_cds_AOA67764.1_1721
ppa:PAS_chr2-1_0182	lcl|CP014716.1_cds_AOA67279.1_1722
ppa:PAS_chr2-1_0183	lcl|CP014716.1_cds_AOA66975.1_1723
ppa:PAS_chr2-1_0184	lcl|CP014716.1_cds_AOA67665.1_1724
ppa:PAS_chr2-1_0185	lcl|CP014716.1_cds_AOA68086.1_1725
ppa:PAS_chr2-1_0186	lcl|CP014716.1_cds_AOA67595.1_1726
ppa:PAS_chr2-1_0187	lcl|CP014716.1_cds_AOA67594.1_1727
ppa:PAS_chr2-1_0188	lcl|CP014716.1_cds_AOA67733.1_1728
ppa:PAS_chr2-1_0189	lcl|CP014716.1_cds_AOA67626.1_1729
ppa:PAS_chr2-1_0190	lcl|CP014716.1_cds_AOA66957.1_1730
ppa:PAS_chr2-1_0191	lcl|CP014716.1_cds_AOA67272.1_1731
ppa:PAS_chr2-1_0192	lcl|CP014716.1_cds_AOA67991.1_1732
ppa:PAS_chr2-1_0193	lcl|CP014716.1_cds_AOA67205.1_1733
ppa:PAS_chr2-1_0194	lcl|CP014716.1_cds_AOA67620.1_1734
ppa:PAS_chr2-1_0195	lcl|CP014716.1_cds_AOA67034.1_1735
ppa:PAS_chr2-1_0196	lcl|CP014716.1_cds_AOA67119.1_1736
ppa:PAS_chr2-1_0197	lcl|CP014716.1_cds_AOA67830.1_1737
ppa:PAS_chr2-1_0198	lcl|CP014716.1_cds_AOA67125.1_1738
ppa:PAS_chr2-1_0198	lcl|CP014716.1_cds_AOA67125.1_1738
ppa:PAS_chr2-1_0199	lcl|CP014716.1_cds_AOA67567.1_1739
ppa:PAS_chr2-1_0200	lcl|CP014716.1_cds_AOA67838.1_1740
ppa:PAS_chr2-1_0201	lcl|CP014716.1_cds_AOA67841.1_1741
ppa:PAS_chr2-1_0202	lcl|CP014716.1_cds_AOA67100.1_1742
ppa:PAS_chr2-1_0203	lcl|CP014716.1_cds_AOA68122.1_1743
ppa:PAS_chr2-1_0204	lcl|CP014716.1_cds_AOA67492.1_1744
ppa:PAS_chr2-1_0206	lcl|CP014716.1_cds_AOA66994.1_1745
ppa:PAS_chr2-1_0207	lcl|CP014716.1_cds_AOA67903.1_1746
ppa:PAS_chr2-1_0208	lcl|CP014716.1_cds_AOA67459.1_1747
ppa:PAS_chr2-1_0209	lcl|CP014716.1_cds_AOA67742.1_1748
ppa:PAS_chr2-1_0210	lcl|CP014716.1_cds_AOA67300.1_1749
ppa:PAS_chr2-1_0211	lcl|CP014716.1_cds_AOA67155.1_1750
ppa:PAS_chr2-1_0212	lcl|CP014716.1_cds_AOA67268.1_1751
ppa:PAS_chr2-1_0213	lcl|CP014716.1_cds_AOA67186.1_1752
ppa:PAS_chr2-1_0214	lcl|CP014716.1_cds_AOA67377.1_1753
ppa:PAS_chr2-1_0817	lcl|CP014716.1_cds_AOA67463.1_1754
ppa:PAS_chr2-1_0818	lcl|CP014716.1_cds_AOA67837.1_1755
ppa:PAS_chr2-1_0215	lcl|CP014716.1_cds_AOA67519.1_1756
ppa:PAS_chr2-1_0216	lcl|CP014716.1_cds_AOA67722.1_1757
ppa:PAS_chr2-1_0217	lcl|CP014716.1_cds_AOA67358.1_1758
ppa:PAS_chr2-1_0219	lcl|CP014716.1_cds_AOA67935.1_1759
ppa:PAS_chr2-1_0220	lcl|CP014716.1_cds_AOA67755.1_1760
ppa:PAS_chr2-1_0221	lcl|CP014716.1_cds_AOA66924.1_1761
ppa:PAS_chr2-1_0222	lcl|CP014716.1_cds_AOA67560.1_1762
ppa:PAS_chr2-1_0224	lcl|CP014716.1_cds_AOA67604.1_1763
ppa:PAS_chr2-1_0225	lcl|CP014716.1_cds_AOA67095.1_1764
ppa:PAS_chr2-1_0226	lcl|CP014716.1_cds_AOA67073.1_1765
ppa:PAS_chr2-1_0227	lcl|CP014716.1_cds_AOA66923.1_1766
ppa:PAS_chr2-1_0229	lcl|CP014716.1_cds_AOA67051.1_1767
ppa:PAS_chr2-1_0230	lcl|CP014716.1_cds_AOA67120.1_1768
ppa:PAS_chr2-1_0231	lcl|CP014716.1_cds_AOA67623.1_1769
ppa:PAS_chr2-1_0232	lcl|CP014716.1_cds_AOA67606.1_1770
ppa:PAS_chr2-1_0233	lcl|CP014716.1_cds_AOA67982.1_1771
ppa:PAS_chr2-1_0234	lcl|CP014716.1_cds_AOA67521.1_1772
ppa:PAS_chr2-1_0235	lcl|CP014716.1_cds_AOA67839.1_1773
ppa:PAS_chr2-1_0236	lcl|CP014716.1_cds_AOA67905.1_1774
ppa:PAS_chr2-1_0237	lcl|CP014716.1_cds_AOA66991.1_1775
ppa:PAS_chr2-1_0238	lcl|CP014716.1_cds_AOA67754.1_1776
ppa:PAS_chr2-1_0819	lcl|CP014716.1_cds_AOA67288.1_1777
ppa:PAS_chr2-1_0239	lcl|CP014716.1_cds_AOA68019.1_1778
ppa:PAS_chr2-1_0240	lcl|CP014716.1_cds_AOA67943.1_1779
ppa:PAS_chr2-1_0241	lcl|CP014716.1_cds_AOA67314.1_1780
ppa:PAS_chr2-1_0242	lcl|CP014716.1_cds_AOA68022.1_1781
ppa:PAS_chr2-1_0243	lcl|CP014716.1_cds_AOA67831.1_1782
ppa:PAS_chr2-1_0820	lcl|CP014716.1_cds_AOA67506.1_1783
ppa:PAS_chr2-1_0244	lcl|CP014716.1_cds_AOA67870.1_1784
ppa:PAS_chr2-1_0246	lcl|CP014716.1_cds_AOA67541.1_1785
ppa:PAS_chr2-1_0247	lcl|CP014716.1_cds_AOA67471.1_1786
ppa:PAS_chr2-1_0248	lcl|CP014716.1_cds_AOA67770.1_1787
ppa:PAS_chr2-1_0249	lcl|CP014716.1_cds_AOA67757.1_1788
ppa:PAS_chr2-1_0250	lcl|CP014716.1_cds_AOA67727.1_1789
ppa:PAS_chr2-1_0251	lcl|CP014716.1_cds_AOA67366.1_1790
ppa:PAS_chr2-1_0252	lcl|CP014716.1_cds_AOA66928.1_1791
ppa:PAS_chr2-1_0253	lcl|CP014716.1_cds_AOA67405.1_1793
ppa:PAS_chr2-1_0254	lcl|CP014716.1_cds_AOA68063.1_1794
ppa:PAS_chr2-1_0255	lcl|CP014716.1_cds_AOA68109.1_1795
ppa:PAS_chr2-1_0256	lcl|CP014716.1_cds_AOA67618.1_1796
ppa:PAS_chr2-1_0257	lcl|CP014716.1_cds_AOA67789.1_1797
ppa:PAS_chr2-1_0258	lcl|CP014716.1_cds_AOA67486.1_1798
ppa:PAS_chr2-1_0259	lcl|CP014716.1_cds_AOA67384.1_1799
ppa:PAS_chr2-1_0260	lcl|CP014716.1_cds_AOA68038.1_1800
ppa:PAS_chr2-1_0260	lcl|CP014716.1_cds_AOA68038.1_1800
ppa:PAS_chr2-1_0260	lcl|CP014716.1_cds_AOA68038.1_1800
ppa:PAS_chr2-1_0260	lcl|CP014716.1_cds_AOA68038.1_1800
ppa:PAS_chr2-1_0260	lcl|CP014716.1_cds_AOA68038.1_1800
ppa:PAS_chr2-1_0260	lcl|CP014716.1_cds_AOA68038.1_1800
ppa:PAS_chr2-1_0261	lcl|CP014716.1_cds_AOA67302.1_1801
ppa:PAS_chr2-1_0262	lcl|CP014716.1_cds_AOA67321.1_1802
ppa:PAS_chr2-1_0263	lcl|CP014716.1_cds_AOA67946.1_1803
ppa:PAS_chr2-1_0264	lcl|CP014716.1_cds_AOA67952.1_1804
ppa:PAS_chr2-1_0265	lcl|CP014716.1_cds_AOA67847.1_1805
ppa:PAS_chr2-1_0266	lcl|CP014716.1_cds_AOA67771.1_1806
ppa:PAS_chr2-1_0267	lcl|CP014716.1_cds_AOA67540.1_1807
ppa:PAS_chr2-1_0268	lcl|CP014716.1_cds_AOA68104.1_1808
ppa:PAS_chr2-1_0269	lcl|CP014716.1_cds_AOA67765.1_1809
ppa:PAS_chr2-1_0270	lcl|CP014716.1_cds_AOA67181.1_1810
ppa:PAS_chr2-1_0821	lcl|CP014716.1_cds_AOA67981.1_1811
ppa:PAS_chr2-1_0271	lcl|CP014716.1_cds_AOA68185.1_1812
ppa:PAS_chr2-1_0272	lcl|CP014716.1_cds_AOA67091.1_1813
ppa:PAS_chr2-1_0273	lcl|CP014716.1_cds_AOA68132.1_1814
ppa:PAS_chr2-1_0274	lcl|CP014716.1_cds_AOA67149.1_1815
ppa:PAS_chr2-1_0275	lcl|CP014716.1_cds_AOA67673.1_1816
ppa:PAS_chr2-1_0276	lcl|CP014716.1_cds_AOA67372.1_1817
ppa:PAS_chr2-1_0277	lcl|CP014716.1_cds_AOA67717.1_1818
ppa:PAS_chr2-1_0278	lcl|CP014716.1_cds_AOA67720.1_1819
ppa:PAS_chr2-1_0279	lcl|CP014716.1_cds_AOA67228.1_1820
ppa:PAS_chr2-1_0280	lcl|CP014716.1_cds_AOA67705.1_1821
ppa:PAS_chr2-1_0281	lcl|CP014716.1_cds_AOA67504.1_1822
ppa:PAS_chr2-1_0282	lcl|CP014716.1_cds_AOA66938.1_1823
ppa:PAS_chr2-1_0283	lcl|CP014716.1_cds_AOA67162.1_1825
ppa:PAS_chr2-1_0284	lcl|CP014716.1_cds_AOA67254.1_1826
ppa:PAS_chr2-1_0285	lcl|CP014716.1_cds_AOA67767.1_1827
ppa:PAS_chr2-1_0285	lcl|CP014716.1_cds_AOA67767.1_1827
ppa:PAS_chr2-1_0287	lcl|CP014716.1_cds_AOA67698.1_1828
ppa:PAS_chr2-1_0288	lcl|CP014716.1_cds_AOA67210.1_1829
ppa:PAS_chr2-1_0289	lcl|CP014716.1_cds_AOA68044.1_1830
ppa:PAS_chr2-1_0290	lcl|CP014716.1_cds_AOA67443.1_1831
ppa:PAS_chr2-1_0292	lcl|CP014716.1_cds_AOA67315.1_1832
ppa:PAS_chr2-1_0293	lcl|CP014716.1_cds_AOA67947.1_1833
ppa:PAS_chr2-1_0294	lcl|CP014716.1_cds_AOA67082.1_1834
ppa:PAS_chr2-1_0823	lcl|CP014716.1_cds_AOA68043.1_1835
ppa:PAS_chr2-1_0295	lcl|CP014716.1_cds_AOA67078.1_1836
ppa:PAS_chr2-1_0296	lcl|CP014716.1_cds_AOA68189.1_1837
ppa:PAS_chr2-1_0297	lcl|CP014716.1_cds_AOA67133.1_1838
ppa:PAS_chr2-1_0298	lcl|CP014716.1_cds_AOA67917.1_1839
ppa:PAS_chr2-1_0824	lcl|CP014716.1_cds_AOA67340.1_1840
ppa:PAS_chr2-1_0299	lcl|CP014716.1_cds_AOA67704.1_1841
ppa:PAS_chr2-1_0301	lcl|CP014716.1_cds_AOA67782.1_1842
ppa:PAS_chr2-1_0302	lcl|CP014716.1_cds_AOA68065.1_1843
ppa:PAS_chr2-1_0825	lcl|CP014716.1_cds_AOA67414.1_1844
ppa:PAS_chr2-1_0303	lcl|CP014716.1_cds_AOA66944.1_1845
ppa:PAS_chr2-1_0304	lcl|CP014716.1_cds_AOA67418.1_1847
ppa:PAS_chr2-1_0305	lcl|CP014716.1_cds_AOA67113.1_1848
ppa:PAS_chr2-1_0307	lcl|CP014716.1_cds_AOA67502.1_1849
ppa:PAS_chr2-1_0307	lcl|CP014718.1_cds_AOA69767.1_4715
ppa:PAS_chr2-1_0308	lcl|CP014716.1_cds_AOA66946.1_1851
ppa:PAS_chr2-1_0309	lcl|CP014716.1_cds_AOA66931.1_1852
ppa:PAS_chr2-1_0311	lcl|CP014716.1_cds_AOA67179.1_1853
ppa:PAS_chr2-1_0312	lcl|CP014716.1_cds_AOA67559.1_1854
ppa:PAS_chr2-1_0313	lcl|CP014716.1_cds_AOA67763.1_1855
ppa:PAS_chr2-1_0314	lcl|CP014716.1_cds_AOA68051.1_1856
ppa:PAS_chr2-1_0315	lcl|CP014716.1_cds_AOA67195.1_1857
ppa:PAS_chr2-1_0316	lcl|CP014716.1_cds_AOA67396.1_1858
ppa:PAS_chr2-1_0317	lcl|CP014716.1_cds_AOA67694.1_1859
ppa:PAS_chr2-1_0318	lcl|CP014716.1_cds_AOA67390.1_1860
ppa:PAS_chr2-1_0319	lcl|CP014716.1_cds_AOA67569.1_1861
ppa:PAS_chr2-1_0320	lcl|CP014716.1_cds_AOA67255.1_1862
ppa:PAS_chr2-1_0321	lcl|CP014716.1_cds_AOA67345.1_1863
ppa:PAS_chr2-1_0827	lcl|CP014716.1_cds_AOA67996.1_1864
ppa:PAS_chr2-1_0322	lcl|CP014716.1_cds_AOA67353.1_1865
ppa:PAS_chr2-1_0323	lcl|CP014716.1_cds_AOA67625.1_1866
ppa:PAS_chr2-1_0828	lcl|CP014716.1_cds_AOA67118.1_1867
ppa:PAS_chr2-1_0324	lcl|CP014716.1_cds_AOA67116.1_1868
ppa:PAS_chr2-1_0325	lcl|CP014716.1_cds_AOA68024.1_1869
ppa:PAS_chr2-1_0326	lcl|CP014716.1_cds_AOA66941.1_1870
ppa:PAS_chr2-1_0327	lcl|CP014716.1_cds_AOA67434.1_1871
ppa:PAS_chr2-1_0328	lcl|CP014716.1_cds_AOA68087.1_1872
ppa:PAS_chr2-1_0829	lcl|CP014716.1_cds_AOA67213.1_1873
ppa:PAS_chr2-1_0830	lcl|CP014716.1_cds_AOA68097.1_1874
ppa:PAS_chr2-1_0329	lcl|CP014716.1_cds_AOA67987.1_1875
ppa:PAS_chr2-1_0330	lcl|CP014716.1_cds_AOA67958.1_1876
ppa:PAS_chr2-1_0331	lcl|CP014716.1_cds_AOA68036.1_1877
ppa:PAS_chr2-1_0332	lcl|CP014716.1_cds_AOA68036.1_1877
ppa:PAS_chr2-1_0333	lcl|CP014716.1_cds_AOA67318.1_1878
ppa:PAS_chr2-1_0334	lcl|CP014716.1_cds_AOA67681.1_1879
ppa:PAS_chr2-1_0335	lcl|CP014716.1_cds_AOA68152.1_1880
ppa:PAS_chr2-1_0336	lcl|CP014716.1_cds_AOA68190.1_1881
ppa:PAS_chr2-1_0338	lcl|CP014716.1_cds_AOA67639.1_1882
ppa:PAS_chr2-1_0339	lcl|CP014716.1_cds_AOA67536.1_1883
ppa:PAS_chr2-1_0341	lcl|CP014716.1_cds_AOA67215.1_1884
ppa:PAS_chr2-1_0342	lcl|CP014716.1_cds_AOA67856.1_1885
ppa:PAS_chr2-1_0343	lcl|CP014716.1_cds_AOA67258.1_1886
ppa:PAS_chr2-1_0344	lcl|CP014716.1_cds_AOA67485.1_1887
ppa:PAS_chr2-1_0345	lcl|CP014716.1_cds_AOA67114.1_1888
ppa:PAS_chr2-1_0345	lcl|CP014716.1_cds_AOA67114.1_1888
ppa:PAS_chr2-1_0346	lcl|CP014716.1_cds_AOA68179.1_1889
ppa:PAS_chr2-1_0347	lcl|CP014716.1_cds_AOA67105.1_1890
ppa:PAS_chr2-1_0348	lcl|CP014716.1_cds_AOA67031.1_1891
